info_url,img_url,origin_name,origin_price,leaf_category_id,name,kakao_product_id,product_id,store
https://gift.kakao.com/product/9198698,https://st.kakaocdn.net/product/gift/product/20240507211748_ce57dd3e5ba34981b64695df57dc3c67.jpg,[수플린] 항공직송으로 신선한 고당도 태국골드망고 총 1.4KG 이상 (로얄과/4~6입),24900,4,[수플린] 항공직송으로 신선한 고당도 태국골드망고 총 1.4KG 이상 (로얄과/4~6입),9198698,049198698,수플린
https://gift.kakao.com/product/5417009,https://st.kakaocdn.net/product/gift/product/20240123090647_2edb11c713694bb19febf8590d7d9a44.jpg,"농협안심한우 1등급 ""고마워서 어찌하누""일품구이채반1kg(등심500g+채끝300g+안심200g)",109000,4,"농협안심한우 1등급 ""고마워서 어찌하누""일품구이채반1kg(등심500g+채끝300g+안심200g)",5417009,045417009,농협안심한우
https://gift.kakao.com/product/7580056,https://st.kakaocdn.net/product/gift/product/20240823160232_eb26ccdddb104a6999c9e12146ac7301.png,BEST 오설록 포레스트 티박스 (6종 42입),29900,4,BEST 오설록 포레스트 티박스 (6종 42입),7580056,047580056,오설록
https://gift.kakao.com/product/6193969,https://st.kakaocdn.net/product/gift/product/20240516092654_557ecba77c574865b3b3aeb296bea31d.jpg,케이미트 소고기 모듬구이 선물세트 700g(갈비살200g+부채살200g+척아이롤300g/기타 옵션 상세설명참조),38900,4,케이미트 소고기 모듬구이 선물세트 700g(갈비살200g+부채살200g+척아이롤300g/기타 옵션 상세설명참조),6193969,046193969,케이미트
https://gift.kakao.com/product/7610160,https://st.kakaocdn.net/product/gift/product/20240516153235_6dff75d906a84b85b321ddb9474ecb68.jpg,농협안심한우 1++등급 '투뿔 스페셜 구이' 한우선물세트 1kg(등심400g+채끝300g+안심150g+갈비살150g),149000,4,농협안심한우 1++등급 '투뿔 스페셜 구이' 한우선물세트 1kg(등심400g+채끝300g+안심150g+갈비살150g),7610160,047610160,농협안심한우
https://gift.kakao.com/product/4542452,https://st.kakaocdn.net/product/gift/product/20240716125938_178207c42bd84bef86ed3ed928169aae.jpg,달콤하고 영양많은 제스프리 썬골드키위 1.4kg(10-12과),13900,4,달콤하고 영양많은 제스프리 썬골드키위 1.4kg(10-12과),4542452,044542452,미식과
https://gift.kakao.com/product/6211723,https://st.kakaocdn.net/product/gift/product/20240517113328_11678b9009e34098a7bba01a16097c56.jpg,스타벅스 블루베리 치즈 케이크,36000,4,스타벅스 블루베리 치즈 케이크,6211723,046211723,스타벅스(푸드)
https://gift.kakao.com/product/5318317,https://st.kakaocdn.net/product/gift/product/20240822144503_45f90b3776fc45e2afbc75e661e03606.jpg,고디바 다크 초콜릿 케이크,39900,4,고디바 다크 초콜릿 케이크,5318317,045318317,고디바
https://gift.kakao.com/product/7932592,https://st.kakaocdn.net/product/gift/product/20240824002147_e524830f5c744103a1d93fcbe2b3eefa.jpg,[수플린기프트] 프리미엄 샤인머스켓1입&애플망고3입 과일선물세트 (총1.8KG이상),32900,4,[수플린기프트] 프리미엄 샤인머스켓1입&애플망고3입 과일선물세트 (총1.8KG이상),7932592,047932592,수플린
https://gift.kakao.com/product/9500633,https://st.kakaocdn.net/product/gift/product/20240328163354_df97cadc750d4aada4311c31e727dad7.jpg,[단독] [하겐다즈X반얀트리] 그린티 초콜릿 포레 아이스크림 케이크(그린티+벨지안초코),39900,4,[하겐다즈X반얀트리] 그린티 초콜릿 포레 아이스크림 케이크(그린티+벨지안초코),9500633,049500633,하겐다즈X반얀트리
https://gift.kakao.com/product/5641123,https://st.kakaocdn.net/product/gift/product/20240826121207_28cce53b747240fb8071ffe3348c38c6.jpg,"[하겐다즈 프리미엄 선물세트] ""소중한 당신에게""세트",28500,4,"""소중한 당신에게""세트",5641123,045641123,하겐다즈
https://gift.kakao.com/product/5330373,https://st.kakaocdn.net/product/gift/product/20231221113450_cc0bcd99b4cb492aa2acebcba6175cc2.jpg,"""조선호텔 베스트셀러"" 프리미엄 뉴욕 치즈 케이크",39900,4,"""조선호텔 베스트셀러"" 프리미엄 뉴욕 치즈 케이크",5330373,045330373,조선호텔델리
https://gift.kakao.com/product/5051107,https://st.kakaocdn.net/product/gift/product/20240621110546_1a44d90365404e47955ef032710053cb.jpg,"[수플린] 여름의 꽃, 과즙팡팡 달콤한 백도 복숭아 1.5kg 이상 (4~6입)",17900,4,"[수플린] 여름의 꽃, 과즙팡팡 달콤한 백도 복숭아 1.5kg 이상 (4~6입)",5051107,045051107,수플린
https://gift.kakao.com/product/5317871,https://st.kakaocdn.net/product/gift/product/20240813154957_283d3b26ad6e4d148b19edd1f62e2c92.jpg,카카올라 오트밀크 생초콜릿 5종 & 꼬르지엘모 유기농우유 파베 생초콜릿 5종 택1,17800,4,카카올라 오트밀크 생초콜릿 5종 & 꼬르지엘모 유기농우유 파베 생초콜릿 5종 택1,5317871,045317871,초콜릿
https://gift.kakao.com/product/1389659,https://st.kakaocdn.net/product/gift/product/20240807095104_88f0db239a144cf1b4135454f611bf9e.jpg,김보람초콜릿 밀크 생초콜릿(파베 28pcs/150g),13500,4,김보람초콜릿 밀크 생초콜릿(파베 28pcs/150g),1389659,041389659,김보람초콜릿
https://gift.kakao.com/product/5325561,https://st.kakaocdn.net/product/gift/product/20240213103359_7a873afe090d4643b96774da928b5c8b.jpg,[상콤달콤 간식선물] 상큼한 딸기가 그대로 쏙! 잔망루피 딸기크림떡,16900,4,상큼한 딸기가 그대로 쏙! 잔망루피 딸기크림떡,5325561,045325561,청년떡집
https://gift.kakao.com/product/9625131,https://st.kakaocdn.net/product/gift/product/20240822192500_8a89f87eff5b48369ebb8ee327dcbe2e.jpg,[100% 당첨 리뷰이벤트] [단독] 라라스윗 시그니처 골드 아이스크림 케이크,29900,4,[100% 당첨 리뷰이벤트]  라라스윗 시그니처 골드 아이스크림 케이크,9625131,049625131,라라스윗
https://gift.kakao.com/product/6896949,https://st.kakaocdn.net/product/gift/product/20231225220509_e9307b5a6f0b41c5af46ef76a98b871c.jpg,케이미트 이베리코 모듬구이 3종 세트 600g(갈비살200g+목살200g+항정살200g),29500,4,케이미트 이베리코 모듬구이 3종 세트 600g(갈비살200g+목살200g+항정살200g),6896949,046896949,케이미트
https://gift.kakao.com/product/770240,https://st.kakaocdn.net/product/gift/product/20240719103318_06dbdbc8084f4e1585ed99a6efe5f7b3.jpg,"""기분좋은 힐링""[단독]홍대맛집 코만스 티라미수 케이크 4종 선물세트",24900,4,"""기분좋은 힐링""홍대맛집 코만스 티라미수 케이크 4종 선물세트",770240,04770240,코만스
https://gift.kakao.com/product/5143622,https://st.kakaocdn.net/product/gift/product/20230808232126_ddf388ad914f4fc3996345e5689ccffb.png,널담 뚱카롱 4cm 수제크림 마카롱 8구 디저트 (넌사랑이야/넌감동이야) NEW피스타치오 신상맛 추가,10900,4,널담 뚱카롱 4cm 수제크림 마카롱 8구 디저트 (넌사랑이야/넌감동이야) NEW피스타치오 신상맛 추가,5143622,045143622,널담
https://gift.kakao.com/product/7547322,https://st.kakaocdn.net/product/gift/product/20230816103223_36ad10f91ad041e292cc1151ef9c6b6f.jpg,"""좋은재료에 맛을 더한"" 쫀득 누니마카롱 (수제뚱카롱) 8구 세트 (2종)",16900,4,"""좋은재료에 맛을 더한"" 쫀득 누니마카롱 (수제뚱카롱) 8구 세트 (2종)",7547322,047547322,마카롱
https://gift.kakao.com/product/434083,https://st.kakaocdn.net/product/gift/product/20240704111655_28a18b96abf24c529cf28f69e5955bfa.jpg,[100만개이상 판매] '부와 장수'를 선물하세요. 스페로 스페라 크레이프(크레페) 케이크,32900,4,[100만개이상 판매] '부와 장수'를 선물하세요. 스페로 스페라 크레이프(크레페) 케이크,434083,04434083,케이크(배송)
https://gift.kakao.com/product/9824656,https://st.kakaocdn.net/product/gift/product/20240521163230_186dfeccade741a79eb8d18b11f5ccfb.jpg,"농협안심한우 1++등급 '베스트' 한우 구이세트 900g (등심+채끝+갈비살, 각 300g)",139000,4,"농협안심한우 1++등급 '베스트' 한우 구이세트 900g (등심+채끝+갈비살, 각 300g)",9824656,049824656,농협안심한우
https://gift.kakao.com/product/2503129,https://st.kakaocdn.net/product/gift/product/20240824002701_9557777896014efc8426bf00a9c57bc8.jpg,[수플린기프트] 프리미엄 샤인머스켓 과일선물세트 총1.3KG이상 (특품/2입),32900,4,[수플린기프트] 프리미엄 샤인머스켓 과일선물세트 총1.3KG이상 (특품/2입),2503129,042503129,수플린
https://gift.kakao.com/product/9983425,https://st.kakaocdn.net/product/gift/product/20240709092449_f3e0b4111be447828637ac8c1ca4fa57.jpg,"격이 다른 당도, 머스크 메론 4kg이상(특품/2입)",24900,4,"격이 다른 당도, 머스크 메론 4kg이상(특품/2입)",9983425,049983425,온브릭스
https://gift.kakao.com/product/6412763,https://st.kakaocdn.net/product/gift/product/20240516091141_c33c5eea7871413ca7e4b8a0f1323bca.png,대정한우 1++등급 살치살 등심모듬 세트 500g (새우살+살치살+등심+채끝등심 or 살치살+등심),68800,4,대정한우 1++등급 살치살 등심모듬 세트 500g (새우살+살치살+등심+채끝등심 or 살치살+등심),6412763,046412763,대정한우
https://gift.kakao.com/product/2315539,https://st.kakaocdn.net/product/gift/product/20240802114046_4568e26eb71246aeb7b284b8827c0e2c.jpg,프리미엄 고당도 애플망고 2kg(특품/4~6입),34900,4,프리미엄 고당도 애플망고 2kg(특품/4~6입),2315539,042315539,온브릭스
https://gift.kakao.com/product/1160824,https://st.kakaocdn.net/product/gift/product/20240325125938_61a13b3f03d546ec9592f128f34a83e3.jpg,프리미엄 소고기 모듬구이세트 500g (소갈비살+부채살+살치살+소목등심)+고기소스100g,32900,4,프리미엄 소고기 모듬구이세트 500g (소갈비살+부채살+살치살+소목등심)+고기소스100g,1160824,041160824,푸드장
https://gift.kakao.com/product/2403171,https://st.kakaocdn.net/product/gift/product/20231101151701_a72f87ca278d4a17875bac8431b06e57.jpg,[수플린] 향긋한 프리미엄 고당도 곡성 메론 과일선물세트 총 3.2KG (1입 1.6KG/ 총 2입),22900,4,[수플린] 향긋한 프리미엄 고당도 곡성 메론 과일선물세트 총 3.2KG (1입 1.6KG/ 총 2입),2403171,042403171,수플린
https://gift.kakao.com/product/5309939,https://st.kakaocdn.net/product/gift/product/20240520085819_905e21bf922847f783f2ef1a242e68f9.jpg,"""달콤한 선물"" 허쉬 초콜릿칩 쿠키 400g (통)",9900,4,허쉬 초콜릿칩 쿠키 400g (통),5309939,045309939,허쉬
https://gift.kakao.com/product/5257833,https://st.kakaocdn.net/product/gift/product/20240827110829_1681f9b525a64bf29a36101e00d60942.png,오설록 땡큐 티박스 선물 세트 (6종 30입),19800,4,오설록 땡큐 티박스 선물 세트 (6종 30입),5257833,045257833,오설록
https://gift.kakao.com/product/4943881,https://st.kakaocdn.net/product/gift/product/20231227090524_1b979e0b92184f37a79b5909c4fb2298.png,농협안심한우 1등급 소한마리알찬세트 1.35kg (등심250g+채끝200g+장조림300g+불고기300g+국거리300g),88900,4,농협안심한우 1등급 소한마리알찬세트 1.35kg (등심250g+채끝200g+장조림300g+불고기300g+국거리300g),4943881,044943881,농협안심한우
https://gift.kakao.com/product/9637473,https://st.kakaocdn.net/product/gift/product/20240516093937_032c3f1f66c043ecbd431285924fcc3a.jpg,"농협안심한우 1등급 '등심 모둠 한판' 900g (꽃등심+윗등심+아랫등심, 각 300g)",99000,4,"농협안심한우 1등급 '등심 모둠 한판' 900g (꽃등심+윗등심+아랫등심, 각 300g)",9637473,049637473,농협안심한우
https://gift.kakao.com/product/8039025,https://st.kakaocdn.net/product/gift/product/20240517113439_d341646b88514f318e216f47755d307e.jpg,스타벅스 바스크 치즈 케이크,30000,4,스타벅스 바스크 치즈 케이크,8039025,048039025,스타벅스(푸드)
https://gift.kakao.com/product/8027494,https://st.kakaocdn.net/product/gift/product/20240429084325_2168f60b34b046fa91edce6bccd007d2.jpg,"""300년 전통"" 독일 람베르츠 베스트 초콜릿 쿠키 셀렉션",22900,4,"""300년 전통"" 독일 람베르츠 베스트 초콜릿 쿠키 셀렉션",8027494,048027494,람베르츠
https://gift.kakao.com/product/2372481,https://st.kakaocdn.net/product/gift/product/20230329110522_d0c199c7b1d3458ea11bdfc6afca4829.jpg,"아프다고 굶지마요, 본죽 14종+장조림 set (총 7팩/10팩)",19900,4,"아프다고 굶지마요, 본죽 14종+장조림 set (총 7팩/10팩)",2372481,042372481,본죽식품
https://gift.kakao.com/product/5330721,https://st.kakaocdn.net/product/gift/product/20240417111733_f68c1bfab37344c9a9adb25b62d59920.jpg,[하겐다즈 프리미엄 아이스크림 케이크] 비욘드 쇼콜라 케이크 (초코+쿠앤크),32900,4,[하겐다즈 프리미엄 아이스크림 케이크] 비욘드 쇼콜라 케이크 (초코+쿠앤크),5330721,045330721,하겐다즈(케이크)
https://gift.kakao.com/product/2128055,https://st.kakaocdn.net/product/gift/product/20240724133948_8214f28297ca4794aff3d3b8f3621be4.jpg,"망고향 가득, 고당도 샤인머스캣 1.2kg이상(2송이/특품)",27900,4,"망고향 가득, 고당도 샤인머스캣 1.2kg이상(2송이/특품)",2128055,042128055,온브릭스
https://gift.kakao.com/product/2371889,https://st.kakaocdn.net/product/gift/product/20240819141602_12b521368b5340f29438d3fae466c982.png,"찐~한 말차에 치즈, 오설록 프리미엄 녹차 치즈 케이크",31900,4,"찐~한 말차에 치즈, 오설록 프리미엄 녹차 치즈 케이크",2371889,042371889,오설록 디저트
https://gift.kakao.com/product/9824183,https://st.kakaocdn.net/product/gift/product/20240724153243_14c71c4693804e90a11bb7a65801c8fd.jpg,의성 무릉도원 말랑이 복숭아 선물세트 2kg(대과/5-7입),29900,4,의성 무릉도원 말랑이 복숭아 선물세트 2kg(대과/5-7입),9824183,049824183,온브릭스
https://gift.kakao.com/product/5602856,https://st.kakaocdn.net/product/gift/product/20240115094135_0f4f1b5ec4104d01aac587ef32fec02f.png,"6다이닝 이베리코 돼지고기 갈비살250g+항정살250g+목살250g+듀록삼겹살250g, 총 1kg",32800,4,"6다이닝 이베리코 돼지고기 갈비살250g+항정살250g+목살250g+듀록삼겹살250g, 총 1kg",5602856,045602856,6다이닝
https://gift.kakao.com/product/7828852,https://st.kakaocdn.net/product/gift/product/20240105174500_8239a8f780754322861599425cd924ac.png,스타벅스 파베 생 초콜릿 (밀크 or 다크) 1EA,19900,4,스타벅스 파베 생 초콜릿 (밀크 or 다크) 1EA,7828852,047828852,스타벅스(푸드)
https://gift.kakao.com/product/671126,https://st.kakaocdn.net/product/gift/product/20240213100932_f84fffc5da6f4bacb26fdbe2e6eeeda4.jpeg,"""6가지 다양한 맛"" 프리미엄 디저트 골든쿠키세트(선물용쇼핑백증정)",15900,4,"""6가지 다양한 맛"" 프리미엄 디저트 골든쿠키세트",671126,04671126,신라명과
https://gift.kakao.com/product/5418521,https://st.kakaocdn.net/product/gift/product/20240327172250_eb5d03eea1ca409da180b32525d51185.jpg,[단독] 특별한 날 선물로 딱! 인기 케이크 6종 버라이어티 팩,36900,4,특별한 날 선물로 딱! 인기 케이크 6종 버라이어티 팩,5418521,045418521,빌리엔젤
https://gift.kakao.com/product/1263462,https://st.kakaocdn.net/product/gift/product/20240822153215_200cfc2cd19d44d3a206883ff0ed6ceb.jpg,[홍콩직수입] 제니베이커리 4믹스 쿠키(S) 320g,29500,4,[홍콩직수입] 제니베이커리 4믹스 쿠키(S) 320g,1263462,041263462,제니베이커리
https://gift.kakao.com/product/5224041,https://st.kakaocdn.net/product/gift/product/20220714141825_d2fb07705db44aaea450df0d1f1143ca.jpg,[아프다고 굶지마요] 본죽 삼계죽 외 죽 골라담기(3팩/5팩),10900,4,[아프다고 굶지마요] 본죽 삼계죽 외 죽 골라담기(3팩/5팩),5224041,045224041,본죽식품
https://gift.kakao.com/product/9909415,https://st.kakaocdn.net/product/gift/product/20240801143434_10711b946d224019ba13b95526790865.jpg,당도선별 우수산지 말랑이 복숭아 3kg 8-10입(특품/대과),39900,4,당도선별 우수산지 말랑이 복숭아 3kg 8-10입(특품/대과),9909415,049909415,온브릭스
https://gift.kakao.com/product/3944330,https://st.kakaocdn.net/product/gift/product/20240429191822_95f6e2a2be334547977662ee0ae6c896.png,"""쫀득쫀득 달콤한"" 유기농 파베 생초콜릿 선물(다크/말차)",10900,4,"""쫀득쫀득 달콤한"" 유기농 파베 생초콜릿 선물(다크/말차)",3944330,043944330,모던디저트
https://gift.kakao.com/product/1180614,https://st.kakaocdn.net/product/gift/product/20240517092458_07d8059fbf6d4a42bbab77f469797e3a.jpg,[원월드] 프리미엄 고당도 골드망고 과일선물세트 2.1kg (로얄과/5~7입),35900,4,[원월드] 프리미엄 고당도 골드망고 과일선물세트 2.1kg (로얄과/5~7입),1180614,041180614,원월드
https://gift.kakao.com/product/10078029,https://st.kakaocdn.net/product/gift/product/20240716144124_0b0ca38b0434419191be6ccecb1dfd75.jpg,[선물포장] 홈카페 브런치 요거트볼 5종세트 (그릭요거트+그래놀라+허니스틱),29900,4,홈카페 브런치 요거트볼 5종세트 (그릭요거트+그래놀라+허니스틱),10078029,0410078029,룩트
https://gift.kakao.com/product/2533830,https://st.kakaocdn.net/product/gift/product/20240213095735_a68f06354f7e40348646811aad6550ba.jpg,"[Onbrix Gift] 그린 에디션, 프리미엄 고당도 샤인머스켓 선물세트 1.3kg이상(2송이/특품)",32900,4,"[Onbrix Gift] 그린 에디션, 프리미엄 고당도 샤인머스켓 선물세트 1.3kg이상(2송이/특품)",2533830,042533830,온브릭스
https://gift.kakao.com/product/2205566,https://st.kakaocdn.net/product/gift/product/20221204110747_d70c3d438669446cbed78fa4daf0a48b.jpg,디디얌 프리미엄 수제 뚱카롱(마카롱) 12구 세트,21900,4,디디얌 프리미엄 수제 뚱카롱(마카롱) 12구 세트,2205566,042205566,디디얌
https://gift.kakao.com/product/2337777,https://st.kakaocdn.net/product/gift/product/20240708154201_46b8469a4d744ff3bf7034e91f59881a.jpg,"[파머스기프트] 프리미엄 과일선물세트9종 에메랄드2호(파인애플,애플망고)5.3kg이상",64800,4,"[파머스기프트] 프리미엄 과일선물세트9종 에메랄드2호(파인애플,애플망고)5.3kg이상",2337777,042337777,온브릭스
https://gift.kakao.com/product/2407379,https://st.kakaocdn.net/product/gift/product/20240708154543_4011f672bf9149bdba1cc60be9581a9b.jpg,"[파머스기프트] 프리미엄 과일선물세트 7종 올리브1호(멜론,애플망고)4kg이상",52800,4,"[파머스기프트] 프리미엄 과일선물세트 7종 올리브1호(멜론,애플망고)4kg이상",2407379,042407379,온브릭스
https://gift.kakao.com/product/1180671,https://st.kakaocdn.net/product/gift/product/20240517092511_2ffa53f08ecc4aa28c2def2a0c6d8d54.jpg,[원월드] 항공직송 프리미엄 고당도 애플망고 과일선물세트 2.1kg (로얄과/4~6입),33900,4,[원월드] 항공직송 프리미엄 고당도 애플망고 과일선물세트 2.1kg (로얄과/4~6입),1180671,041180671,원월드
https://gift.kakao.com/product/5395325,https://st.kakaocdn.net/product/gift/product/20231113181729_4eda947f477845c39103b6beb887d6fb.jpg,"[효돈농협] 제주감귤 에디션, 고당도 하우스 감귤 3kg이상(12.5brix/특품)",29900,4,"[효돈농협] 제주감귤 에디션, 고당도 하우스 감귤 3kg이상(12.5brix/특품)",5395325,045395325,온브릭스
https://gift.kakao.com/product/7321213,https://st.kakaocdn.net/product/gift/product/20240617074441_ac8e4245454d4e78ad7168096680d673.jpeg,"[라라르떼] ""달콤한 꿀맛조합"" 쫀득한 황도복숭아 & 말랑한 백도복숭아 혼합세트 3kg (10~14입)",32800,4,"[라라르떼] ""달콤한 꿀맛조합"" 쫀득한 황도복숭아 & 말랑한 백도복숭아 혼합세트 3kg (10~14입)",7321213,047321213,라라르떼
https://gift.kakao.com/product/9903249,https://st.kakaocdn.net/product/gift/product/20240715104642_adef6b1c60e147b5be43c514371b32df.jpg,"[수플린] 여름의 꽃, 과즙팡팡 달콤한 황도 복숭아 1.5kg 이상 (4~6입)",17900,4,"[수플린] 여름의 꽃, 과즙팡팡 달콤한 황도 복숭아 1.5kg 이상 (4~6입)",9903249,049903249,수플린
https://gift.kakao.com/product/9428746,https://st.kakaocdn.net/product/gift/product/20240712091146_280304ecc653409b88717bf7b11e609b.jpg,"""보자기포장"" 고품격 과일혼합선물 클래식 3호!! (2.6kg내외/8입)",49800,4,고품격 과일혼합선물 클래식 3호!! (2.6kg내외/8입),9428746,049428746,가든클래식스
https://gift.kakao.com/product/1310867,https://st.kakaocdn.net/product/gift/product/20240822122859_4c1c4cd4c32244239fce28c3e5a56d71.png,시그니처 No.1 밀크 크레이프 케이크,31500,4,시그니처 No.1 밀크 크레이프 케이크,1310867,041310867,빌리엔젤
https://gift.kakao.com/product/8348711,https://st.kakaocdn.net/product/gift/product/20240214104048_a13dfbc87f814e1387e0255baa59b683.jpg,"[단독] ""쫄깃 고소하다냥"" 춘식이네 고구마빵 감자빵 (고구마빵 4개입+감자빵 4개입)",19900,4,"""쫄깃 고소하다냥"" 춘식이네 고구마빵 감자빵 (고구마빵 4개입+감자빵 4개입)",8348711,048348711,프렌즈푸드
https://gift.kakao.com/product/2407063,https://st.kakaocdn.net/product/gift/product/20240822100344_8d4de8700c9a41bf83db741764f29670.jpg,"보장된 달콤함, 제스프리 골드키위 1.5kg이상(점보사이즈/개당140g이상)",14900,4,"보장된 달콤함, 제스프리 골드키위 1.5kg이상(점보사이즈/개당140g이상)",2407063,042407063,온브릭스
https://gift.kakao.com/product/7285750,https://st.kakaocdn.net/product/gift/product/20230808232143_355390d7976d49a5b7c1a8c8931b206b.png,널담 뚱낭시에 크림샌드 휘낭시에 8종 1 SET 고급디저트,10900,4,널담 뚱낭시에 크림샌드 휘낭시에 8종 1 SET 고급디저트,7285750,047285750,널담
https://gift.kakao.com/product/7275682,https://st.kakaocdn.net/product/gift/product/20240722164046_35d383c6b2d844e28b96ee6e524d61f4.jpg,항공직송 프리미엄 고당도 대왕 애플망고 선물세트 2.8kg이상(6입/특품),52800,4,항공직송 프리미엄 고당도 대왕 애플망고 선물세트 2.8kg이상(6입/특품),7275682,047275682,온브릭스
https://gift.kakao.com/product/9259601,https://st.kakaocdn.net/product/gift/product/20240516094355_c033db0c1acc4a59938a852605e11854.jpg,농협안심한돈 '모둠세트' 1.5kg (삼겹살500g+목살500g+앞다리살500g),44800,4,농협안심한돈 '모둠세트' 1.5kg (삼겹살500g+목살500g+앞다리살500g),9259601,049259601,농협안심한돈
https://gift.kakao.com/product/7421342,https://st.kakaocdn.net/product/gift/product/20240819140128_fcd2e7bd945c4466a165fe3ab6a28f1b.jpg,당도선별 우수산지 말랑이 복숭아 1.5kg 4-5입(특품/대과),22900,4,당도선별 우수산지 말랑이 복숭아 1.5kg 4-5입(특품/대과),7421342,047421342,온브릭스
https://gift.kakao.com/product/5534141,https://st.kakaocdn.net/product/gift/product/20231228091101_eb2e01e24b754039bb67db59e6d7f218.jpg,"""사랑하는 마음처럼 달콤하고 부드러운"" 조선호텔 블랙 초코 케이크",39900,4,"""사랑하는 마음처럼 달콤하고 부드러운"" 조선호텔 블랙 초코 케이크",5534141,045534141,조선호텔델리
https://gift.kakao.com/product/6036339,https://st.kakaocdn.net/product/gift/product/20240708155048_d571aac2de844fc0b266f5729e917739.jpg,"[파머스기프트] 프리미엄 과일선물세트 7종 연두 1호 (샤인머스켓,애플망고)3.2kg이상",49800,4,"[파머스기프트] 프리미엄 과일선물세트 7종 연두 1호 (샤인머스켓,애플망고)3.2kg이상",6036339,046036339,온브릭스
https://gift.kakao.com/product/9980351,https://st.kakaocdn.net/product/gift/product/20240712173521_47f8afdc824b437b9c1f552a73739430.png,부위부위정육점 1등급 한우 '시그니처' 모둠세트 500g (등심200g+갈비살150g+제비추리150g),49800,4,부위부위정육점 1등급 한우 '시그니처' 모둠세트 500g (등심200g+갈비살150g+제비추리150g),9980351,049980351,부위부위 정육점
https://gift.kakao.com/product/10236338,https://st.kakaocdn.net/product/gift/product/20240816152907_7aa81a3dfc4b4fe9aca9ba2fe3d297f5.jpg,농협안심한우 1++등급 '감동' 한우 구이세트 400g (갈비살200g+살치살200g),59800,4,농협안심한우 1++등급 '감동' 한우 구이세트 400g (갈비살200g+살치살200g),10236338,0410236338,농협안심한우
